concept_id,year,state_var,cdc_var,is_primary,source,score,notes,unverified
ASNOSLEP,2017,,ASNOSLEP,1,cdc_seed,,,1
ASPUNSAF,2017,,ASPUNSAF,1,cdc_seed,,,1
ASRCHKUP,2017,,ASRCHKUP,1,cdc_seed,,,1
ASTHMA3,2017,,ASTHMA3,1,cdc_seed,,,1
ASTHMAGE,2017,,ASTHMAGE,1,cdc_seed,,,1
ASTHMED3,2017,,ASTHMED3,1,cdc_seed,,,1
ASTHNOW,2017,,ASTHNOW,1,cdc_seed,,,1
ASYMPTOM,2017,,ASYMPTOM,1,cdc_seed,,,1
AVEDRNK2,2017,,AVEDRNK2,1,cdc_seed,,,1
BLDSUGAR,2017,,BLDSUGAR,1,cdc_seed,,,1
BLIND,2017,,BLIND,1,cdc_seed,,,1
BPALCADV,2017,,BPALCADV,1,cdc_seed,,,1
BPALCHOL,2017,,BPALCHOL,1,cdc_seed,,,1
BPEATADV,2017,,BPEATADV,1,cdc_seed,,,1
BPEATHBT,2017,,BPEATHBT,1,cdc_seed,,,1
BPEXER,2017,,BPEXER,1,cdc_seed,,,1
BPEXRADV,2017,,BPEXRADV,1,cdc_seed,,,1
BPHI2MR,2017,,BPHI2MR,1,cdc_seed,,,1
BPHIGH4,2017,,BPHIGH4,1,cdc_seed,,,1
BPMEDADV,2017,,BPMEDADV,1,cdc_seed,,,1
BPMEDS,2017,,BPMEDS,1,cdc_seed,,,1
BPSALT,2017,,BPSALT,1,cdc_seed,,,1
BPSLTADV,2017,,BPSLTADV,1,cdc_seed,,,1
CADULT,2017,,CADULT,1,cdc_seed,,,1
CAREGIV1,2017,,CAREGIV1,1,cdc_seed,,,1
CARERCVD,2017,,CARERCVD,1,cdc_seed,,,1
CASTHDX2,2017,,CASTHDX2,1,cdc_seed,,,1
CASTHNO2,2017,,CASTHNO2,1,cdc_seed,,,1
CCLGHOUS,2017,,CCLGHOUS,1,cdc_seed,,,1
CDASSIST,2017,,CDASSIST,1,cdc_seed,,,1
CDDISCUS,2017,,CDDISCUS,1,cdc_seed,,,1
CDHELP,2017,,CDHELP,1,cdc_seed,,,1
CDHOUSE,2017,,CDHOUSE,1,cdc_seed,,,1
CDSOCIAL,2017,,CDSOCIAL,1,cdc_seed,,,1
CELLFON4,2017,,CELLFON4,1,cdc_seed,,,1
CELLFON5,2017,,CELLFON5,1,cdc_seed,,,1
CHCCOPD1,2017,,CHCCOPD1,1,cdc_seed,,,1
CHCKIDNY,2017,,CHCKIDNY,1,cdc_seed,,,1
CHCOCNCR,2017,,CHCOCNCR,1,cdc_seed,,,1
CHCSCNCR,2017,,CHCSCNCR,1,cdc_seed,,,1
CHECKUP1,2017,,CHECKUP1,1,cdc_seed,,,1
CHILDREN,2017,,CHILDREN,1,cdc_seed,,,1
CHKHEMO3,2017,,CHKHEMO3,1,cdc_seed,,,1
CHOLCHK1,2017,,CHOLCHK1,1,cdc_seed,,,1
CHOLMED1,2017,,CHOLMED1,1,cdc_seed,,,1
CIMEMLOS,2017,,CIMEMLOS,1,cdc_seed,,,1
CNCRAGE,2017,,CNCRAGE,1,cdc_seed,,,1
CNCRDIFF,2017,,CNCRDIFF,1,cdc_seed,,,1
CNCRTYP1,2017,,CNCRTYP1,1,cdc_seed,,,1
COLGHOUS,2017,,COLGHOUS,1,cdc_seed,,,1
COPDBRTH,2017,,COPDBRTH,1,cdc_seed,,,1
COPDBTST,2017,,COPDBTST,1,cdc_seed,,,1
COPDCOGH,2017,,COPDCOGH,1,cdc_seed,,,1
COPDFLEM,2017,,COPDFLEM,1,cdc_seed,,,1
COPDSMOK,2017,,COPDSMOK,1,cdc_seed,,,1
CPDEMO1A,2017,,CPDEMO1A,1,cdc_seed,,,1
CRGVEXPT,2017,,CRGVEXPT,1,cdc_seed,,,1
CRGVHOUS,2017,,CRGVHOUS,1,cdc_seed,,,1
CRGVHRS1,2017,,CRGVHRS1,1,cdc_seed,,,1
CRGVLNG1,2017,,CRGVLNG1,1,cdc_seed,,,1
CRGVMST2,2017,,CRGVMST2,1,cdc_seed,,,1
CRGVPERS,2017,,CRGVPERS,1,cdc_seed,,,1
CRGVPRB2,2017,,CRGVPRB2,1,cdc_seed,,,1
CRGVREL2,2017,,CRGVREL2,1,cdc_seed,,,1
CSRVCLIN,2017,,CSRVCLIN,1,cdc_seed,,,1
CSRVCTL1,2017,,CSRVCTL1,1,cdc_seed,,,1
CSRVDEIN,2017,,CSRVDEIN,1,cdc_seed,,,1
CSRVDOC1,2017,,CSRVDOC1,1,cdc_seed,,,1
CSRVINSR,2017,,CSRVINSR,1,cdc_seed,,,1
CSRVINST,2017,,CSRVINST,1,cdc_seed,,,1
CSRVPAIN,2017,,CSRVPAIN,1,cdc_seed,,,1
CSRVRTRN,2017,,CSRVRTRN,1,cdc_seed,,,1
CSRVSUM,2017,,CSRVSUM,1,cdc_seed,,,1
CSRVTRT2,2017,,CSRVTRT2,1,cdc_seed,,,1
CSTATE1,2017,,CSTATE1,1,cdc_seed,,,1
CTELENM1,2017,,CTELENM1,1,cdc_seed,,,1
CTELNUM1,2017,,CTELNUM1,1,cdc_seed,,,1
CVDASPRN,2017,,CVDASPRN,1,cdc_seed,,,1
CVDCRHD4,2017,,CVDCRHD4,1,cdc_seed,,,1
CVDINFR4,2017,,CVDINFR4,1,cdc_seed,,,1
CVDSTRK3,2017,,CVDSTRK3,1,cdc_seed,,,1
DEAF,2017,,DEAF,1,cdc_seed,,,1
DECIDE,2017,,DECIDE,1,cdc_seed,,,1
DELAYMED,2017,,DELAYMED,1,cdc_seed,,,1
DIABAGE2,2017,,DIABAGE2,1,cdc_seed,,,1
DIABEDU,2017,,DIABEDU,1,cdc_seed,,,1
DIABETE3,2017,,DIABETE3,1,cdc_seed,,,1
DIABEYE,2017,,DIABEYE,1,cdc_seed,,,1
DIFFALON,2017,,DIFFALON,1,cdc_seed,,,1
DIFFDRES,2017,,DIFFDRES,1,cdc_seed,,,1
DIFFWALK,2017,,DIFFWALK,1,cdc_seed,,,1
DISPCODE,2017,,DISPCODE,1,cdc_seed,,,1
DLYOTHER,2017,,DLYOTHER,1,cdc_seed,,,1
DOCTDIAB,2017,,DOCTDIAB,1,cdc_seed,,,1
DRADVISE,2017,,DRADVISE,1,cdc_seed,,,1
DRNK3GE5,2017,,DRNK3GE5,1,cdc_seed,,,1
DRNKANY5,2017,,DRNKANY5,1,cdc_seed,,,1
DROCDY3_,2017,,DROCDY3_,1,cdc_seed,,,1
DRVISITS,2017,,DRVISITS,1,cdc_seed,,,1
ECIGARET,2017,,ECIGARET,1,cdc_seed,,,1
ECIGNOW,2017,,ECIGNOW,1,cdc_seed,,,1
EDUCA,2017,,EDUCA,1,cdc_seed,,,1
EMPLOY1,2017,,EMPLOY1,1,cdc_seed,,,1
EMTSUPRT,2017,,EMTSUPRT,1,cdc_seed,,,1
EXERANY2,2017,,EXERANY2,1,cdc_seed,,,1
EXERHMM1,2017,,EXERHMM1,1,cdc_seed,,,1
EXERHMM2,2017,,EXERHMM2,1,cdc_seed,,,1
EXEROFT1,2017,,EXEROFT1,1,cdc_seed,,,1
EXEROFT2,2017,,EXEROFT2,1,cdc_seed,,,1
EXRACT11,2017,,EXRACT11,1,cdc_seed,,,1
EXRACT21,2017,,EXRACT21,1,cdc_seed,,,1
EYEEXAM,2017,,EYEEXAM,1,cdc_seed,,,1
FC60_,2017,,FC60_,1,cdc_seed,,,1
FEETCHK,2017,,FEETCHK,1,cdc_seed,,,1
FEETCHK2,2017,,FEETCHK2,1,cdc_seed,,,1
FIREARM4,2017,,FIREARM4,1,cdc_seed,,,1
FLSHTMY2,2017,,FLSHTMY2,1,cdc_seed,,,1
FLUSHOT6,2017,,FLUSHOT6,1,cdc_seed,,,1
FMONTH,2017,,FMONTH,1,cdc_seed,,,1
FRENCHF1,2017,,FRENCHF1,1,cdc_seed,,,1
FRNCHDA_,2017,,FRNCHDA_,1,cdc_seed,,,1
FRUIT2,2017,,FRUIT2,1,cdc_seed,,,1
FRUITJU2,2017,,FRUITJU2,1,cdc_seed,,,1
FRUTDA2_,2017,,FRUTDA2_,1,cdc_seed,,,1
FTJUDA2_,2017,,FTJUDA2_,1,cdc_seed,,,1
FVGREEN1,2017,,FVGREEN1,1,cdc_seed,,,1
GENHLTH,2017,,GENHLTH,1,cdc_seed,,,1
GRENDA1_,2017,,GRENDA1_,1,cdc_seed,,,1
GUNLOAD,2017,,GUNLOAD,1,cdc_seed,,,1
HAREHAB1,2017,,HAREHAB1,1,cdc_seed,,,1
HAVARTH3,2017,,HAVARTH3,1,cdc_seed,,,1
HEIGHT3,2017,,HEIGHT3,1,cdc_seed,,,1
HHADULT,2017,,HHADULT,1,cdc_seed,,,1
HIVRISK5,2017,,HIVRISK5,1,cdc_seed,,,1
HIVTST6,2017,,HIVTST6,1,cdc_seed,,,1
HIVTSTD3,2017,,HIVTSTD3,1,cdc_seed,,,1
HLTHCVR1,2017,,HLTHCVR1,1,cdc_seed,,,1
HLTHPLN1,2017,,HLTHPLN1,1,cdc_seed,,,1
HOWSAFE1,2017,,HOWSAFE1,1,cdc_seed,,,1
HPVADSHT,2017,,HPVADSHT,1,cdc_seed,,,1
HPVADVC2,2017,,HPVADVC2,1,cdc_seed,,,1
HTIN4,2017,,HTIN4,1,cdc_seed,,,1
HTM4,2017,,HTM4,1,cdc_seed,,,1
IDATE,2017,,IDATE,1,cdc_seed,,,1
IDAY,2017,,IDAY,1,cdc_seed,,,1
IMFVPLAC,2017,,IMFVPLAC,1,cdc_seed,,,1
IMONTH,2017,,IMONTH,1,cdc_seed,,,1
INCOME2,2017,,INCOME2,1,cdc_seed,,,1
INSULIN,2017,,INSULIN,1,cdc_seed,,,1
INTERNET,2017,,INTERNET,1,cdc_seed,,,1
IYEAR,2017,,IYEAR,1,cdc_seed,,,1
JOINPAI1,2017,,JOINPAI1,1,cdc_seed,,,1
LADULT,2017,,LADULT,1,cdc_seed,,,1
LANDLINE,2017,,LANDLINE,1,cdc_seed,,,1
LASTSMK2,2017,,LASTSMK2,1,cdc_seed,,,1
LCSCTSCN,2017,,LCSCTSCN,1,cdc_seed,,,1
LCSFIRST,2017,,LCSFIRST,1,cdc_seed,,,1
LCSLAST,2017,,LCSLAST,1,cdc_seed,,,1
LCSNUMCG,2017,,LCSNUMCG,1,cdc_seed,,,1
LMTJOIN3,2017,,LMTJOIN3,1,cdc_seed,,,1
LOADULK2,2017,,LOADULK2,1,cdc_seed,,,1
LSATISFY,2017,,LSATISFY,1,cdc_seed,,,1
LSTCOVRG,2017,,LSTCOVRG,1,cdc_seed,,,1
MARIJANA,2017,,MARIJANA,1,cdc_seed,,,1
MARITAL,2017,,MARITAL,1,cdc_seed,,,1
MAXDRNKS,2017,,MAXDRNKS,1,cdc_seed,,,1
MAXVO2_,2017,,MAXVO2_,1,cdc_seed,,,1
MEDBILL1,2017,,MEDBILL1,1,cdc_seed,,,1
MEDCOST,2017,,MEDCOST,1,cdc_seed,,,1
MEDICARE,2017,,MEDICARE,1,cdc_seed,,,1
MEDSCOS1,2017,,MEDSCOS1,1,cdc_seed,,,1
MENTHLTH,2017,,MENTHLTH,1,cdc_seed,,,1
METVL11_,2017,,METVL11_,1,cdc_seed,,,1
METVL21_,2017,,METVL21_,1,cdc_seed,,,1
MSCODE,2017,,MSCODE,1,cdc_seed,,,1
NOBCUSE6,2017,,NOBCUSE6,1,cdc_seed,,,1
NOCOV121,2017,,NOCOV121,1,cdc_seed,,,1
NUMADULT,2017,,NUMADULT,1,cdc_seed,,,1
NUMHHOL2,2017,,NUMHHOL2,1,cdc_seed,,,1
NUMMEN,2017,,NUMMEN,1,cdc_seed,,,1
NUMPHON2,2017,,NUMPHON2,1,cdc_seed,,,1
NUMWOMEN,2017,,NUMWOMEN,1,cdc_seed,,,1
PA1MIN_,2017,,PA1MIN_,1,cdc_seed,,,1
PA1VIGM_,2017,,PA1VIGM_,1,cdc_seed,,,1
PADUR1_,2017,,PADUR1_,1,cdc_seed,,,1
PADUR2_,2017,,PADUR2_,1,cdc_seed,,,1
PAFREQ1_,2017,,PAFREQ1_,1,cdc_seed,,,1
PAFREQ2_,2017,,PAFREQ2_,1,cdc_seed,,,1
PAINACT2,2017,,PAINACT2,1,cdc_seed,,,1
PAMIN11_,2017,,PAMIN11_,1,cdc_seed,,,1
PAMIN21_,2017,,PAMIN21_,1,cdc_seed,,,1
PAMISS1_,2017,,PAMISS1_,1,cdc_seed,,,1
PAVIG11_,2017,,PAVIG11_,1,cdc_seed,,,1
PAVIG21_,2017,,PAVIG21_,1,cdc_seed,,,1
PDIABTST,2017,,PDIABTST,1,cdc_seed,,,1
PERSDOC2,2017,,PERSDOC2,1,cdc_seed,,,1
PFPPRVN2,2017,,PFPPRVN2,1,cdc_seed,,,1
PHYSHLTH,2017,,PHYSHLTH,1,cdc_seed,,,1
PNEUVAC3,2017,,PNEUVAC3,1,cdc_seed,,,1
POORHLTH,2017,,POORHLTH,1,cdc_seed,,,1
POTADA1_,2017,,POTADA1_,1,cdc_seed,,,1
POTATOE1,2017,,POTATOE1,1,cdc_seed,,,1
PREDIAB1,2017,,PREDIAB1,1,cdc_seed,,,1
PREGNANT,2017,,PREGNANT,1,cdc_seed,,,1
PVTRESD1,2017,,PVTRESD1,1,cdc_seed,,,1
PVTRESD3,2017,,PVTRESD3,1,cdc_seed,,,1
QLHLTH2,2017,,QLHLTH2,1,cdc_seed,,,1
QLMENTL2,2017,,QLMENTL2,1,cdc_seed,,,1
QLSTRES2,2017,,QLSTRES2,1,cdc_seed,,,1
QSTLANG,2017,,QSTLANG,1,cdc_seed,,,1
QSTVER,2017,,QSTVER,1,cdc_seed,,,1
RCSGENDR,2017,,RCSGENDR,1,cdc_seed,,,1
RCSRLTN2,2017,,RCSRLTN2,1,cdc_seed,,,1
RDUCHART,2017,,RDUCHART,1,cdc_seed,,,1
RDUCSTRK,2017,,RDUCSTRK,1,cdc_seed,,,1
RENTHOM1,2017,,RENTHOM1,1,cdc_seed,,,1
RLIVPAIN,2017,,RLIVPAIN,1,cdc_seed,,,1
RSNMRJNA,2017,,RSNMRJNA,1,cdc_seed,,,1
SAFETIME,2017,,SAFETIME,1,cdc_seed,,,1
SDHBILLS,2017,,SDHBILLS,1,cdc_seed,,,1
SDHFOOD,2017,,SDHFOOD,1,cdc_seed,,,1
SDHMEALS,2017,,SDHMEALS,1,cdc_seed,,,1
SDHMONEY,2017,,SDHMONEY,1,cdc_seed,,,1
SDHMOVE,2017,,SDHMOVE,1,cdc_seed,,,1
SDHSTRES,2017,,SDHSTRES,1,cdc_seed,,,1
SEATBELT,2017,,SEATBELT,1,cdc_seed,,,1
SEQNO,2017,,SEQNO,1,cdc_seed,,,1
SEX,2017,,SEX,1,cdc_seed,,,1
SHINGLE2,2017,,SHINGLE2,1,cdc_seed,,,1
SLEPBRTH,2017,,SLEPBRTH,1,cdc_seed,,,1
SLEPDAY1,2017,,SLEPDAY1,1,cdc_seed,,,1
SLEPSNO2,2017,,SLEPSNO2,1,cdc_seed,,,1
SLEPTIM1,2017,,SLEPTIM1,1,cdc_seed,,,1
SMOKDAY2,2017,,SMOKDAY2,1,cdc_seed,,,1
SMOKE100,2017,,SMOKE100,1,cdc_seed,,,1
SSBFRUT3,2017,,SSBFRUT3,1,cdc_seed,,,1
SSBSUGR2,2017,,SSBSUGR2,1,cdc_seed,,,1
STATERE1,2017,,STATERE1,1,cdc_seed,,,1
STOPSMK2,2017,,STOPSMK2,1,cdc_seed,,,1
STREHAB1,2017,,STREHAB1,1,cdc_seed,,,1
STRENGTH,2017,,STRENGTH,1,cdc_seed,,,1
STRFREQ_,2017,,STRFREQ_,1,cdc_seed,,,1
SXORIENT,2017,,SXORIENT,1,cdc_seed,,,1
TETANUS,2017,,TETANUS,1,cdc_seed,,,1
TOLDHI2,2017,,TOLDHI2,1,cdc_seed,,,1
TRNSGNDR,2017,,TRNSGNDR,1,cdc_seed,,,1
TYPCNTR7,2017,,TYPCNTR7,1,cdc_seed,,,1
USEMRJN1,2017,,USEMRJN1,1,cdc_seed,,,1
USENOW3,2017,,USENOW3,1,cdc_seed,,,1
VEGEDA2_,2017,,VEGEDA2_,1,cdc_seed,,,1
VEGETAB2,2017,,VEGETAB2,1,cdc_seed,,,1
VETERAN3,2017,,VETERAN3,1,cdc_seed,,,1
WEIGHT2,2017,,WEIGHT2,1,cdc_seed,,,1
WTCHSALT,2017,,WTCHSALT,1,cdc_seed,,,1
WTKG3,2017,,WTKG3,1,cdc_seed,,,1
_AGE65YR,2017,,_AGE65YR,1,cdc_seed,,,1
_AGE80,2017,,_AGE80,1,cdc_seed,,,1
_AGEG5YR,2017,,_AGEG5YR,1,cdc_seed,,,1
_AGE_G,2017,,_AGE_G,1,cdc_seed,,,1
_AIDTST3,2017,,_AIDTST3,1,cdc_seed,,,1
_ASTHMS1,2017,,_ASTHMS1,1,cdc_seed,,,1
_BMI5,2017,,_BMI5,1,cdc_seed,,,1
_BMI5CAT,2017,,_BMI5CAT,1,cdc_seed,,,1
_CASTHM1,2017,,_CASTHM1,1,cdc_seed,,,1
_CHISPNC,2017,,_CHISPNC,1,cdc_seed,,,1
_CHLDCNT,2017,,_CHLDCNT,1,cdc_seed,,,1
_CHOLCH1,2017,,_CHOLCH1,1,cdc_seed,,,1
_CLLCPWT,2017,,_CLLCPWT,1,cdc_seed,,,1
_CPRACE,2017,,_CPRACE,1,cdc_seed,,,1
_CRACE1,2017,,_CRACE1,1,cdc_seed,,,1
_CURECIG,2017,,_CURECIG,1,cdc_seed,,,1
_DRDXAR1,2017,,_DRDXAR1,1,cdc_seed,,,1
_DRNKWEK,2017,,_DRNKWEK,1,cdc_seed,,,1
_DUALCOR,2017,,_DUALCOR,1,cdc_seed,,,1
_DUALUSE,2017,,_DUALUSE,1,cdc_seed,,,1
_ECIGSTS,2017,,_ECIGSTS,1,cdc_seed,,,1
_EDUCAG,2017,,_EDUCAG,1,cdc_seed,,,1
_FLSHOT6,2017,,_FLSHOT6,1,cdc_seed,,,1
_FRT16A,2017,,_FRT16A,1,cdc_seed,,,1
_FRTLT1A,2017,,_FRTLT1A,1,cdc_seed,,,1
_FRTRES1,2017,,_FRTRES1,1,cdc_seed,,,1
_FRUITE1,2017,,_FRUITE1,1,cdc_seed,,,1
_FRUTSU1,2017,,_FRUTSU1,1,cdc_seed,,,1
_HCVU651,2017,,_HCVU651,1,cdc_seed,,,1
_HISPANC,2017,,_HISPANC,1,cdc_seed,,,1
_IMPRACE,2017,,_IMPRACE,1,cdc_seed,,,1
_INCOMG,2017,,_INCOMG,1,cdc_seed,,,1
_LLCPWT,2017,,_LLCPWT,1,cdc_seed,,,1
_LLCPWT2,2017,,_LLCPWT2,1,cdc_seed,,,1
_LMTACT1,2017,,_LMTACT1,1,cdc_seed,,,1
_LMTSCL1,2017,,_LMTSCL1,1,cdc_seed,,,1
_LMTWRK1,2017,,_LMTWRK1,1,cdc_seed,,,1
_LTASTH1,2017,,_LTASTH1,1,cdc_seed,,,1
_MENT14D,2017,,_MENT14D,1,cdc_seed,,,1
_MICHD,2017,,_MICHD,1,cdc_seed,,,1
_MINAC11,2017,,_MINAC11,1,cdc_seed,,,1
_MINAC21,2017,,_MINAC21,1,cdc_seed,,,1
_MISFRT1,2017,,_MISFRT1,1,cdc_seed,,,1
_MISVEG1,2017,,_MISVEG1,1,cdc_seed,,,1
_MRACE1,2017,,_MRACE1,1,cdc_seed,,,1
_PA150R2,2017,,_PA150R2,1,cdc_seed,,,1
_PA30021,2017,,_PA30021,1,cdc_seed,,,1
_PA300R2,2017,,_PA300R2,1,cdc_seed,,,1
_PACAT1,2017,,_PACAT1,1,cdc_seed,,,1
_PAINDX1,2017,,_PAINDX1,1,cdc_seed,,,1
_PAREC1,2017,,_PAREC1,1,cdc_seed,,,1
_PASTAE1,2017,,_PASTAE1,1,cdc_seed,,,1
_PASTRNG,2017,,_PASTRNG,1,cdc_seed,,,1
_PHYS14D,2017,,_PHYS14D,1,cdc_seed,,,1
_PNEUMO2,2017,,_PNEUMO2,1,cdc_seed,,,1
_PRACE1,2017,,_PRACE1,1,cdc_seed,,,1
_PSU,2017,,_PSU,1,cdc_seed,,,1
_RACE,2017,,_RACE,1,cdc_seed,,,1
_RACEG21,2017,,_RACEG21,1,cdc_seed,,,1
_RACEGR3,2017,,_RACEGR3,1,cdc_seed,,,1
_RACE_G1,2017,,_RACE_G1,1,cdc_seed,,,1
_RAWRAKE,2017,,_RAWRAKE,1,cdc_seed,,,1
_RFBING5,2017,,_RFBING5,1,cdc_seed,,,1
_RFBMI5,2017,,_RFBMI5,1,cdc_seed,,,1
_RFCHOL1,2017,,_RFCHOL1,1,cdc_seed,,,1
_RFDRHV5,2017,,_RFDRHV5,1,cdc_seed,,,1
_RFHLTH,2017,,_RFHLTH,1,cdc_seed,,,1
_RFHYPE5,2017,,_RFHYPE5,1,cdc_seed,,,1
_RFSEAT2,2017,,_RFSEAT2,1,cdc_seed,,,1
_RFSEAT3,2017,,_RFSEAT3,1,cdc_seed,,,1
_RFSMOK3,2017,,_RFSMOK3,1,cdc_seed,,,1
_SMOKER3,2017,,_SMOKER3,1,cdc_seed,,,1
_STATE,2017,,_STATE,1,cdc_seed,,,1
_STRWT,2017,,_STRWT,1,cdc_seed,,,1
_STSTR,2017,,_STSTR,1,cdc_seed,,,1
_TOTINDA,2017,,_TOTINDA,1,cdc_seed,,,1
_VEG23A,2017,,_VEG23A,1,cdc_seed,,,1
_VEGESU1,2017,,_VEGESU1,1,cdc_seed,,,1
_VEGETE1,2017,,_VEGETE1,1,cdc_seed,,,1
_VEGLT1A,2017,,_VEGLT1A,1,cdc_seed,,,1
_VEGRES1,2017,,_VEGRES1,1,cdc_seed,,,1
_WT2RAKE,2017,,_WT2RAKE,1,cdc_seed,,,1
ADDEPEV2,2018,,ADDEPEV2,1,cdc_seed,,,1
ADDOWN1,2018,,ADDOWN1,1,cdc_seed,,,1
ADPLEAS1,2018,,ADPLEAS1,1,cdc_seed,,,1
ADSLEEP,2018,,ADSLEEP,1,cdc_seed,,,1
ALCDAY5,2018,,ALCDAY5,1,cdc_seed,,,1
ASTHMA3,2018,,ASTHMA3,1,cdc_seed,,,1
ASTHNOW,2018,,ASTHNOW,1,cdc_seed,,,1
AVEDRNK2,2018,,AVEDRNK2,1,cdc_seed,,,1
BLDSTOOL,2018,,BLDSTOOL,1,cdc_seed,,,1
BLDSUGAR,2018,,BLDSUGAR,1,cdc_seed,,,1
BLIND,2018,,BLIND,1,cdc_seed,,,1
CADULT,2018,,CADULT,1,cdc_seed,,,1
CAREGIV1,2018,,CAREGIV1,1,cdc_seed,,,1
CARERCVD,2018,,CARERCVD,1,cdc_seed,,,1
CASTHDX2,2018,,CASTHDX2,1,cdc_seed,,,1
CASTHNO2,2018,,CASTHNO2,1,cdc_seed,,,1
CCLGHOUS,2018,,CCLGHOUS,1,cdc_seed,,,1
CDASSIST,2018,,CDASSIST,1,cdc_seed,,,1
CDDISCUS,2018,,CDDISCUS,1,cdc_seed,,,1
CDHELP,2018,,CDHELP,1,cdc_seed,,,1
CDHOUSE,2018,,CDHOUSE,1,cdc_seed,,,1
CDSOCIAL,2018,,CDSOCIAL,1,cdc_seed,,,1
CELLFON4,2018,,CELLFON4,1,cdc_seed,,,1
CELLFON5,2018,,CELLFON5,1,cdc_seed,,,1
CHCCOPD1,2018,,CHCCOPD1,1,cdc_seed,,,1
CHCKDNY1,2018,,CHCKDNY1,1,cdc_seed,,,1
CHCOCNCR,2018,,CHCOCNCR,1,cdc_seed,,,1
CHCSCNCR,2018,,CHCSCNCR,1,cdc_seed,,,1
CHECKUP1,2018,,CHECKUP1,1,cdc_seed,,,1
CHILDREN,2018,,CHILDREN,1,cdc_seed,,,1
CHKHEMO3,2018,,CHKHEMO3,1,cdc_seed,,,1
CIMEMLOS,2018,,CIMEMLOS,1,cdc_seed,,,1
CNCRAGE,2018,,CNCRAGE,1,cdc_seed,,,1
CNCRDIFF,2018,,CNCRDIFF,1,cdc_seed,,,1
CNCRTYP1,2018,,CNCRTYP1,1,cdc_seed,,,1
COLGHOUS,2018,,COLGHOUS,1,cdc_seed,,,1
COPDBRTH,2018,,COPDBRTH,1,cdc_seed,,,1
COPDBTST,2018,,COPDBTST,1,cdc_seed,,,1
COPDCOGH,2018,,COPDCOGH,1,cdc_seed,,,1
COPDFLEM,2018,,COPDFLEM,1,cdc_seed,,,1
COPDSMOK,2018,,COPDSMOK,1,cdc_seed,,,1
CPDEMO1B,2018,,CPDEMO1B,1,cdc_seed,,,1
CRGVEXPT,2018,,CRGVEXPT,1,cdc_seed,,,1
CRGVHOUS,2018,,CRGVHOUS,1,cdc_seed,,,1
CRGVHRS1,2018,,CRGVHRS1,1,cdc_seed,,,1
CRGVLNG1,2018,,CRGVLNG1,1,cdc_seed,,,1
CRGVMST3,2018,,CRGVMST3,1,cdc_seed,,,1
CRGVPERS,2018,,CRGVPERS,1,cdc_seed,,,1
CRGVPRB2,2018,,CRGVPRB2,1,cdc_seed,,,1
CRGVREL2,2018,,CRGVREL2,1,cdc_seed,,,1
CSRVCLIN,2018,,CSRVCLIN,1,cdc_seed,,,1
CSRVCTL1,2018,,CSRVCTL1,1,cdc_seed,,,1
CSRVDEIN,2018,,CSRVDEIN,1,cdc_seed,,,1
CSRVDOC1,2018,,CSRVDOC1,1,cdc_seed,,,1
CSRVINSR,2018,,CSRVINSR,1,cdc_seed,,,1
CSRVINST,2018,,CSRVINST,1,cdc_seed,,,1
CSRVPAIN,2018,,CSRVPAIN,1,cdc_seed,,,1
CSRVRTRN,2018,,CSRVRTRN,1,cdc_seed,,,1
CSRVSUM,2018,,CSRVSUM,1,cdc_seed,,,1
CSRVTRT2,2018,,CSRVTRT2,1,cdc_seed,,,1
CSTATE1,2018,,CSTATE1,1,cdc_seed,,,1
CTELENM1,2018,,CTELENM1,1,cdc_seed,,,1
CTELNUM1,2018,,CTELNUM1,1,cdc_seed,,,1
CVDCRHD4,2018,,CVDCRHD4,1,cdc_seed,,,1
CVDINFR4,2018,,CVDINFR4,1,cdc_seed,,,1
CVDSTRK3,2018,,CVDSTRK3,1,cdc_seed,,,1
DEAF,2018,,DEAF,1,cdc_seed,,,1
DECIDE,2018,,DECIDE,1,cdc_seed,,,1
DELAYME1,2018,,DELAYME1,1,cdc_seed,,,1
DIABAGE2,2018,,DIABAGE2,1,cdc_seed,,,1
DIABEDU,2018,,DIABEDU,1,cdc_seed,,,1
DIABETE3,2018,,DIABETE3,1,cdc_seed,,,1
DIABEYE,2018,,DIABEYE,1,cdc_seed,,,1
DIFFALON,2018,,DIFFALON,1,cdc_seed,,,1
DIFFDRES,2018,,DIFFDRES,1,cdc_seed,,,1
DIFFWALK,2018,,DIFFWALK,1,cdc_seed,,,1
DISPCODE,2018,,DISPCODE,1,cdc_seed,,,1
DLYOTHER,2018,,DLYOTHER,1,cdc_seed,,,1
DOCTDIAB,2018,,DOCTDIAB,1,cdc_seed,,,1
DRNK3GE5,2018,,DRNK3GE5,1,cdc_seed,,,1
DRNKANY5,2018,,DRNKANY5,1,cdc_seed,,,1
DRNKDRI2,2018,,DRNKDRI2,1,cdc_seed,,,1
DROCDY3_,2018,,DROCDY3_,1,cdc_seed,,,1
DRVISITS,2018,,DRVISITS,1,cdc_seed,,,1
ECIGARET,2018,,ECIGARET,1,cdc_seed,,,1
ECIGNOW,2018,,ECIGNOW,1,cdc_seed,,,1
EDUCA,2018,,EDUCA,1,cdc_seed,,,1
EMPLOY1,2018,,EMPLOY1,1,cdc_seed,,,1
EXERANY2,2018,,EXERANY2,1,cdc_seed,,,1
EYEEXAM1,2018,,EYEEXAM1,1,cdc_seed,,,1
